Date,SP-Open,SP-High,SP-Low,SP-Close,SP-Volume,SP-Adj Close,EU-Open,EU-High,EU-Low,EU-Close,EU-Volume,EU-Adj Close,BR-Open,BR-High,BR-Low,BR-Close,BR-Volume,BR-Adj Close,HK-Open,HK-High,HK-Low,HK-Close,HK-Volume,HK-Adj Close
1989-07-21,333.5,335.910004,332.459991,335.899994,174880000.0,335.899994,,,,,,,,,,,,,2495.699951,2495.699951,2495.699951,2495.699951,0.0,2495.699951
1989-07-24,335.899994,335.899994,333.440002,333.670013,136260000.0,333.670013,,,,,,,,,,,,,2482.5,2482.5,2482.5,2482.5,0.0,2482.5
1989-07-25,333.670013,336.290009,332.600006,333.880005,179270000.0,333.880005,,,,,,,,,,,,,2517.0,2517.0,2517.0,2517.0,0.0,2517.0
1989-07-26,333.880005,338.049988,333.190002,338.049988,188270000.0,338.049988,,,,,,,,,,,,,2489.0,2489.0,2489.0,2489.0,0.0,2489.0
1989-07-27,338.049988,342.0,338.049988,341.98999,213680000.0,341.98999,,,,,,,,,,,,,2493.699951,2493.699951,2493.699951,2493.699951,0.0,2493.699951
1989-07-28,341.940002,342.959991,341.299988,342.149994,180610000.0,342.149994,,,,,,,,,,,,,2526.800049,2526.800049,2526.800049,2526.800049,0.0,2526.800049
1989-07-31,342.130005,346.079987,342.019989,346.079987,166650000.0,346.079987,,,,,,,,,,,,,2571.100098,2571.100098,2571.100098,2571.100098,0.0,2571.100098
1989-08-01,346.079987,347.98999,342.929993,343.75,225280000.0,343.75,,,,,,,,,,,,,2579.0,2579.0,2579.0,2579.0,0.0,2579.0
1989-08-02,343.75,344.339996,342.470001,344.339996,181760000.0,344.339996,,,,,,,,,,,,,2582.800049,2582.800049,2582.800049,2582.800049,0.0,2582.800049
1989-08-03,344.339996,345.220001,343.809998,344.73999,168690000.0,344.73999,,,,,,,,,,,,,2634.600098,2634.600098,2634.600098,2634.600098,0.0,2634.600098
1989-08-04,344.73999,345.420013,342.600006,343.920013,169750000.0,343.920013,,,,,,,,,,,,,2579.100098,2579.100098,2579.100098,2579.100098,0.0,2579.100098
1989-08-07,343.920013,349.420013,343.910004,349.410004,197580000.0,349.410004,,,,,,,,,,,,,2563.800049,2563.800049,2563.800049,2563.800049,0.0,2563.800049
1989-08-08,349.410004,349.839996,348.279999,349.350006,200340000.0,349.350006,,,,,,,,,,,,,2607.899902,2607.899902,2607.899902,2607.899902,0.0,2607.899902
1989-08-09,349.299988,351.0,346.859985,346.940002,209900000.0,346.940002,,,,,,,,,,,,,2627.300049,2627.300049,2627.300049,2627.300049,0.0,2627.300049
1989-08-10,346.940002,349.779999,345.309998,348.25,198660000.0,348.25,,,,,,,,,,,,,2608.699951,2608.699951,2608.699951,2608.699951,0.0,2608.699951
1989-08-11,348.279999,351.179993,344.01001,344.73999,197550000.0,344.73999,,,,,,,,,,,,,2613.399902,2613.399902,2613.399902,2613.399902,0.0,2613.399902
1989-08-14,344.709991,345.440002,341.959991,343.059998,142010000.0,343.059998,,,,,,,,,,,,,2640.399902,2640.399902,2640.399902,2640.399902,0.0,2640.399902
1989-08-15,343.059998,345.029999,343.049988,344.709991,148770000.0,344.709991,,,,,,,,,,,,,2638.199951,2638.199951,2638.199951,2638.199951,0.0,2638.199951
1989-08-16,344.709991,346.369995,344.709991,345.660004,150060000.0,345.660004,,,,,,,,,,,,,2635.899902,2635.899902,2635.899902,2635.899902,0.0,2635.899902
1989-08-17,345.660004,346.390015,342.970001,344.450012,157560000.0,344.450012,,,,,,,,,,,,,2617.0,2617.0,2617.0,2617.0,0.0,2617.0
1989-08-18,344.450012,346.029999,343.890015,346.029999,145810000.0,346.029999,,,,,,,,,,,,,2573.199951,2573.199951,2573.199951,2573.199951,0.0,2573.199951
1989-08-21,346.029999,346.25,340.549988,340.670013,136800000.0,340.670013,,,,,,,,,,,,,2528.800049,2528.800049,2528.800049,2528.800049,0.0,2528.800049
1989-08-22,340.670013,341.25,339.0,341.190002,141930000.0,341.190002,,,,,,,,,,,,,2543.600098,2543.600098,2543.600098,2543.600098,0.0,2543.600098
1989-08-23,341.190002,344.799988,341.190002,344.700012,159640000.0,344.700012,,,,,,,,,,,,,2521.399902,2521.399902,2521.399902,2521.399902,0.0,2521.399902
1989-08-24,344.700012,351.519989,344.700012,351.519989,225520000.0,351.519989,,,,,,,,,,,,,2499.100098,2499.100098,2499.100098,2499.100098,0.0,2499.100098
1989-08-25,351.519989,352.730011,350.089996,350.519989,165930000.0,350.519989,,,,,,,,,,,,,2516.800049,2516.800049,2516.800049,2516.800049,0.0,2516.800049
1989-08-28,350.519989,352.089996,349.079987,352.089996,131180000.0,352.089996,,,,,,,,,,,,,,,,,,
1989-08-29,352.089996,352.119995,348.859985,349.839996,175210000.0,349.839996,,,,,,,,,,,,,2487.0,2487.0,2487.0,2487.0,0.0,2487.0
1989-08-30,349.839996,352.269989,348.660004,350.649994,174350000.0,350.649994,,,,,,,,,,,,,2505.399902,2505.399902,2505.399902,2505.399902,0.0,2505.399902
1989-08-31,350.649994,351.450012,350.209991,351.450012,144820000.0,351.450012,,,,,,,,,,,,,2508.600098,2508.600098,2508.600098,2508.600098,0.0,2508.600098
1989-09-01,351.450012,353.899994,350.880005,353.730011,133300000.0,353.730011,,,,,,,,,,,,,2508.899902,2508.899902,2508.899902,2508.899902,0.0,2508.899902
1989-09-04,,,,,,,,,,,,,,,,,,,2550.300049,2550.300049,2550.300049,2550.300049,0.0,2550.300049
1989-09-05,353.730011,354.130005,351.820007,352.559998,145180000.0,352.559998,,,,,,,,,,,,,2572.399902,2572.399902,2572.399902,2572.399902,0.0,2572.399902
1989-09-06,352.559998,352.559998,347.980011,349.23999,161800000.0,349.23999,,,,,,,,,,,,,2577.0,2577.0,2577.0,2577.0,0.0,2577.0
1989-09-07,349.23999,350.309998,348.149994,348.350006,160160000.0,348.350006,,,,,,,,,,,,,2583.199951,2583.199951,2583.199951,2583.199951,0.0,2583.199951
1989-09-08,348.350006,349.179993,345.73999,348.76001,154090000.0,348.76001,,,,,,,,,,,,,2620.600098,2620.600098,2620.600098,2620.600098,0.0,2620.600098
1989-09-11,348.76001,348.76001,345.910004,347.660004,126020000.0,347.660004,,,,,,,,,,,,,2614.600098,2614.600098,2614.600098,2614.600098,0.0,2614.600098
1989-09-12,347.660004,349.459991,347.5,348.700012,142140000.0,348.700012,,,,,,,,,,,,,2610.199951,2610.199951,2610.199951,2610.199951,0.0,2610.199951
1989-09-13,348.700012,350.100006,345.459991,345.459991,175330000.0,345.459991,,,,,,,,,,,,,2592.100098,2592.100098,2592.100098,2592.100098,0.0,2592.100098
1989-09-14,345.459991,345.609985,342.549988,343.160004,149250000.0,343.160004,,,,,,,,,,,,,2612.800049,2612.800049,2612.800049,2612.800049,0.0,2612.800049
1989-09-15,343.160004,345.059998,341.369995,345.059998,234860000.0,345.059998,,,,,,,,,,,,,,,,,,
1989-09-18,345.059998,346.839996,344.600006,346.730011,136940000.0,346.730011,,,,,,,,,,,,,2648.199951,2648.199951,2648.199951,2648.199951,0.0,2648.199951
1989-09-19,346.730011,348.170013,346.440002,346.549988,141610000.0,346.549988,,,,,,,,,,,,,2628.300049,2628.300049,2628.300049,2628.300049,0.0,2628.300049
1989-09-20,346.549988,347.269989,346.179993,346.470001,136640000.0,346.470001,,,,,,,,,,,,,2631.199951,2631.199951,2631.199951,2631.199951,0.0,2631.199951
1989-09-21,346.470001,348.459991,344.959991,345.700012,146930000.0,345.700012,,,,,,,,,,,,,2665.800049,2665.800049,2665.800049,2665.800049,0.0,2665.800049
1989-09-22,345.700012,347.570007,345.690002,347.049988,133350000.0,347.049988,,,,,,,,,,,,,2706.399902,2706.399902,2706.399902,2706.399902,0.0,2706.399902
1989-09-25,347.049988,347.049988,343.700012,344.230011,121130000.0,344.230011,,,,,,,,,,,,,2738.699951,2738.699951,2738.699951,2738.699951,0.0,2738.699951
1989-09-26,344.230011,347.019989,344.130005,344.329987,158350000.0,344.329987,,,,,,,,,,,,,2725.399902,2725.399902,2725.399902,2725.399902,0.0,2725.399902
1989-09-27,344.329987,345.470001,342.850006,345.100006,158400000.0,345.100006,,,,,,,,,,,,,2712.600098,2712.600098,2712.600098,2712.600098,0.0,2712.600098
1989-09-28,345.100006,348.609985,345.100006,348.600006,164240000.0,348.600006,,,,,,,,,,,,,2755.300049,2755.300049,2755.300049,2755.300049,0.0,2755.300049
1989-09-29,348.600006,350.309998,348.119995,349.149994,155300000.0,349.149994,,,,,,,,,,,,,2758.199951,2758.199951,2758.199951,2758.199951,0.0,2758.199951
1989-10-02,349.149994,350.98999,348.350006,350.869995,127410000.0,350.869995,,,,,,,,,,,,,2746.699951,2746.699951,2746.699951,2746.699951,0.0,2746.699951
1989-10-03,350.869995,354.730011,350.850006,354.709991,182550000.0,354.709991,,,,,,,,,,,,,2786.699951,2786.699951,2786.699951,2786.699951,0.0,2786.699951
1989-10-04,354.709991,357.48999,354.709991,356.940002,194590000.0,356.940002,,,,,,,,,,,,,2794.0,2794.0,2794.0,2794.0,0.0,2794.0
1989-10-05,356.940002,357.630005,356.279999,356.970001,177890000.0,356.970001,,,,,,,,,,,,,2803.199951,2803.199951,2803.199951,2803.199951,0.0,2803.199951
1989-10-06,356.970001,359.049988,356.970001,358.779999,172520000.0,358.779999,,,,,,,,,,,,,2826.199951,2826.199951,2826.199951,2826.199951,0.0,2826.199951
1989-10-09,358.76001,359.859985,358.059998,359.799988,86810000.0,359.799988,,,,,,,,,,,,,,,,,,
1989-10-10,359.799988,360.440002,358.109985,359.130005,147560000.0,359.130005,,,,,,,,,,,,,2844.0,2844.0,2844.0,2844.0,0.0,2844.0
1989-10-11,359.130005,359.130005,356.079987,356.98999,164070000.0,356.98999,,,,,,,,,,,,,2844.0,2844.0,2806.0,2807.800049,0.0,2807.800049
1989-10-12,356.98999,356.98999,354.910004,355.390015,160120000.0,355.390015,,,,,,,,,,,,,2807.0,2825.0,2793.0,2793.5,0.0,2793.5
1989-10-13,355.390015,355.529999,332.809998,333.649994,251170000.0,333.649994,,,,,,,,,,,,,2792.0,2792.0,2772.0,2782.300049,0.0,2782.300049
1989-10-16,333.649994,342.869995,327.119995,342.850006,416290000.0,342.850006,,,,,,,,,,,,,2736.0,2736.0,2595.0,2601.699951,0.0,2601.699951
1989-10-17,342.839996,342.850006,335.690002,341.160004,224070000.0,341.160004,,,,,,,,,,,,,2622.0,2719.0,2622.0,2695.899902,0.0,2695.899902
1989-10-18,341.160004,343.390015,339.029999,341.76001,166900000.0,341.76001,,,,,,,,,,,,,2696.0,2696.0,2614.0,2628.600098,0.0,2628.600098
1989-10-19,341.76001,348.820007,341.76001,347.130005,198120000.0,347.130005,,,,,,,,,,,,,2624.0,2670.0,2624.0,2663.399902,0.0,2663.399902
1989-10-20,347.040009,347.570007,344.470001,347.160004,164830000.0,347.160004,,,,,,,,,,,,,2662.0,2710.0,2662.0,2704.0,0.0,2704.0
1989-10-23,347.109985,348.190002,344.220001,344.829987,135860000.0,344.829987,,,,,,,,,,,,,2702.0,2740.0,2702.0,2732.199951,0.0,2732.199951
1989-10-24,344.829987,344.829987,335.130005,343.700012,237960000.0,343.700012,,,,,,,,,,,,,2732.0,2752.0,2730.0,2732.0,0.0,2732.0
1989-10-25,343.700012,344.51001,341.959991,342.5,155650000.0,342.5,,,,,,,,,,,,,2731.0,2731.0,2697.0,2706.600098,0.0,2706.600098
1989-10-26,342.5,342.5,337.200012,337.929993,175240000.0,337.929993,,,,,,,,,,,,,2706.0,2706.0,2691.0,2691.199951,0.0,2691.199951
1989-10-27,337.929993,337.970001,333.26001,335.059998,170330000.0,335.059998,,,,,,,,,,,,,2690.0,2690.0,2662.0,2668.0,0.0,2668.0
1989-10-30,335.059998,337.040009,334.480011,335.070007,126630000.0,335.070007,,,,,,,,,,,,,2667.0,2691.0,2665.0,2680.300049,0.0,2680.300049
1989-10-31,335.079987,340.859985,335.070007,340.359985,176100000.0,340.359985,,,,,,,,,,,,,2680.0,2730.0,2680.0,2725.300049,0.0,2725.300049
1989-11-01,340.359985,341.73999,339.790009,341.200012,154240000.0,341.200012,,,,,,,,,,,,,2725.0,2751.0,2719.0,2721.699951,0.0,2721.699951
1989-11-02,341.200012,341.200012,336.609985,338.480011,152440000.0,338.480011,,,,,,,,,,,,,2721.0,2722.0,2706.0,2711.899902,0.0,2711.899902
1989-11-03,338.480011,339.670013,337.369995,337.619995,131500000.0,337.619995,,,,,,,,,,,,,2709.0,2743.0,2707.0,2739.800049,0.0,2739.800049
1989-11-06,337.609985,337.619995,332.329987,332.609985,135480000.0,332.609985,,,,,,,,,,,,,2748.0,2769.0,2748.0,2756.100098,0.0,2756.100098
1989-11-07,332.609985,334.820007,330.910004,334.809998,163000000.0,334.809998,,,,,,,,,,,,,2709.0,2743.0,2707.0,2738.100098,0.0,2738.100098
1989-11-08,334.809998,339.410004,334.809998,338.149994,170150000.0,338.149994,,,,,,,,,,,,,2738.0,2755.0,2728.0,2731.100098,0.0,2731.100098
1989-11-09,338.149994,338.730011,336.209991,336.570007,143390000.0,336.570007,,,,,,,,,,,,,2731.0,2781.399902,2731.0,2781.399902,0.0,2781.399902
1989-11-10,336.570007,339.100006,336.570007,339.100006,131800000.0,339.100006,,,,,,,,,,,,,2782.0,2796.0,2776.0,2776.899902,0.0,2776.899902
1989-11-13,339.079987,340.51001,337.929993,339.549988,140750000.0,339.549988,,,,,,,,,,,,,2776.0,2788.0,2766.0,2766.300049,0.0,2766.300049
1989-11-14,339.549988,340.410004,337.059998,337.98999,143170000.0,337.98999,,,,,,,,,,,,,2766.0,2780.0,2766.0,2779.600098,0.0,2779.600098
1989-11-15,338.0,340.540009,337.140015,340.540009,155130000.0,340.540009,,,,,,,,,,,,,2779.0,2800.0,2779.0,2799.600098,0.0,2799.600098
1989-11-16,340.540009,341.019989,338.929993,340.579987,148370000.0,340.579987,,,,,,,,,,,,,2793.0,2802.0,2785.0,2789.5,0.0,2789.5
1989-11-17,340.579987,342.23999,339.850006,341.609985,151020000.0,341.609985,,,,,,,,,,,,,2778.0,2805.0,2778.0,2804.300049,0.0,2804.300049
1989-11-20,341.609985,341.899994,338.290009,339.350006,128170000.0,339.350006,,,,,,,,,,,,,2806.0,2825.0,2804.0,2820.300049,0.0,2820.300049
1989-11-21,339.350006,340.209991,337.529999,339.589996,147900000.0,339.589996,,,,,,,,,,,,,2820.0,2826.0,2805.0,2817.199951,0.0,2817.199951
1989-11-22,339.589996,341.920013,339.589996,341.910004,145730000.0,341.910004,,,,,,,,,,,,,2817.0,2817.0,2799.0,2812.0,0.0,2812.0
1989-11-23,,,,,,,,,,,,,,,,,,,2812.0,2817.0,2795.0,2800.699951,0.0,2800.699951
1989-11-24,341.920013,344.23999,341.910004,343.970001,86290000.0,343.970001,,,,,,,,,,,,,2796.0,2812.0,2789.0,2808.5,0.0,2808.5
1989-11-27,343.980011,346.23999,343.970001,345.609985,149390000.0,345.609985,,,,,,,,,,,,,2808.0,2811.0,2777.0,2777.100098,0.0,2777.100098
1989-11-28,345.609985,346.329987,344.410004,345.769989,153770000.0,345.769989,,,,,,,,,,,,,2777.0,2779.0,2747.0,2760.0,0.0,2760.0
1989-11-29,345.769989,345.769989,343.359985,343.600006,147270000.0,343.600006,,,,,,,,,,,,,2760.0,2770.0,2747.0,2751.5,0.0,2751.5
1989-11-30,343.600006,346.5,343.570007,345.98999,153200000.0,345.98999,,,,,,,,,,,,,2751.0,2753.0,2721.0,2748.399902,0.0,2748.399902
1989-12-01,346.01001,351.880005,345.98999,350.630005,199200000.0,350.630005,,,,,,,,,,,,,2748.0,2769.0,2748.0,2756.899902,0.0,2756.899902
1989-12-04,350.630005,351.51001,350.320007,351.410004,150360000.0,351.410004,,,,,,,,,,,,,2756.0,2786.0,2756.0,2767.5,0.0,2767.5
1989-12-05,351.410004,352.23999,349.579987,349.579987,154640000.0,349.579987,,,,,,,,,,,,,2767.0,2772.0,2755.0,2764.399902,0.0,2764.399902
1989-12-06,349.579987,349.940002,347.910004,348.549988,145850000.0,348.549988,,,,,,,,,,,,,2763.0,2766.0,2754.0,2756.399902,0.0,2756.399902
1989-12-07,348.549988,349.839996,346.0,347.589996,161980000.0,347.589996,,,,,,,,,,,,,2756.0,2770.0,2749.0,2770.0,0.0,2770.0
1989-12-08,347.600006,349.600006,347.589996,348.690002,144910000.0,348.690002,,,,,,,,,,,,,2766.0,2772.0,2750.0,2754.100098,0.0,2754.100098
1989-12-11,348.679993,348.73999,346.390015,348.559998,147130000.0,348.559998,,,,,,,,,,,,,2754.0,2763.300049,2735.0,2763.300049,0.0,2763.300049
1989-12-12,348.559998,352.209991,348.410004,351.730011,176820000.0,351.730011,,,,,,,,,,,,,2763.0,2811.0,2763.0,2809.600098,0.0,2809.600098
1989-12-13,351.700012,354.100006,351.649994,352.75,184660000.0,352.75,,,,,,,,,,,,,2819.0,2860.0,2819.0,2851.800049,0.0,2851.800049
1989-12-14,352.73999,352.75,350.079987,350.929993,178700000.0,350.929993,,,,,,,,,,,,,2856.0,2878.0,2856.0,2876.800049,0.0,2876.800049
1989-12-15,350.970001,351.859985,346.079987,350.140015,240390000.0,350.140015,,,,,,,,,,,,,2876.0,2900.0,2865.0,2896.600098,0.0,2896.600098
1989-12-18,350.140015,350.880005,342.190002,343.690002,184750000.0,343.690002,,,,,,,,,,,,,2896.0,2902.0,2887.0,2900.199951,0.0,2900.199951
1989-12-19,343.690002,343.73999,339.630005,342.459991,186060000.0,342.459991,,,,,,,,,,,,,2899.0,2899.0,2867.0,2879.399902,0.0,2879.399902
1989-12-20,342.5,343.700012,341.790009,342.839996,176520000.0,342.839996,,,,,,,,,,,,,2879.0,2879.0,2861.0,2868.399902,0.0,2868.399902
1989-12-21,342.839996,345.029999,342.839996,344.779999,175150000.0,344.779999,,,,,,,,,,,,,2868.0,2878.0,2858.0,2867.600098,0.0,2867.600098
1989-12-22,344.779999,347.529999,344.76001,347.420013,120980000.0,347.420013,,,,,,,,,,,,,2868.0,2921.0,2868.0,2921.0,0.0,2921.0
1989-12-26,347.420013,347.869995,346.529999,346.809998,77610000.0,346.809998,,,,,,,,,,,,,,,,,,
1989-12-27,346.839996,349.119995,346.809998,348.809998,133740000.0,348.809998,,,,,,,,,,,,,2925.0,2962.0,2920.0,2929.300049,0.0,2929.300049
1989-12-28,348.799988,350.679993,348.76001,350.670013,128030000.0,350.670013,,,,,,,,,,,,,2928.0,2929.0,2880.0,2895.399902,0.0,2895.399902
1989-12-29,350.679993,353.410004,350.670013,353.399994,145940000.0,353.399994,,,,,,,,,,,,,2895.0,2896.0,2822.0,2836.600098,0.0,2836.600098
1990-01-02,353.399994,359.690002,351.980011,359.690002,162070000.0,359.690002,,,,,,,,,,,,,2836.0,2851.0,2798.0,2838.100098,0.0,2838.100098
1990-01-03,359.690002,360.589996,357.890015,358.76001,192330000.0,358.76001,,,,,,,,,,,,,2836.0,2873.0,2836.0,2858.699951,0.0,2858.699951
1990-01-04,358.76001,358.76001,352.890015,355.670013,177000000.0,355.670013,,,,,,,,,,,,,2858.0,2876.0,2850.0,2868.0,0.0,2868.0
1990-01-05,355.670013,355.670013,351.350006,352.200012,158530000.0,352.200012,,,,,,,,,,,,,2867.0,2875.0,2838.0,2839.899902,0.0,2839.899902
1990-01-08,352.200012,354.23999,350.540009,353.790009,140110000.0,353.790009,,,,,,,,,,,,,2839.0,2839.0,2815.0,2816.0,0.0,2816.0
1990-01-09,353.829987,354.170013,349.609985,349.619995,155210000.0,349.619995,,,,,,,,,,,,,2816.0,2838.0,2816.0,2822.0,0.0,2822.0
1990-01-10,349.619995,349.619995,344.320007,347.309998,175990000.0,347.309998,,,,,,,,,,,,,2822.0,2875.0,2822.0,2868.0,0.0,2868.0
1990-01-11,347.309998,350.140015,347.309998,348.529999,154390000.0,348.529999,,,,,,,,,,,,,2868.0,2889.0,2855.0,2855.0,0.0,2855.0
1990-01-12,348.529999,348.529999,339.48999,339.929993,183880000.0,339.929993,,,,,,,,,,,,,2855.0,2855.0,2832.0,2835.0,0.0,2835.0
1990-01-15,339.929993,339.940002,336.570007,337.0,140590000.0,337.0,,,,,,,,,,,,,2835.0,2835.0,2778.0,2788.600098,0.0,2788.600098
1990-01-16,337.0,340.75,333.369995,340.75,186070000.0,340.75,,,,,,,,,,,,,2786.0,2789.0,2751.0,2751.800049,0.0,2751.800049
1990-01-17,340.769989,342.01001,336.26001,337.399994,170470000.0,337.399994,,,,,,,,,,,,,2752.0,2785.0,2736.0,2754.800049,0.0,2754.800049
1990-01-18,337.399994,338.380005,333.980011,338.190002,178590000.0,338.190002,,,,,,,,,,,,,2755.0,2774.0,2747.0,2771.699951,0.0,2771.699951
1990-01-19,338.190002,340.480011,338.190002,339.149994,185590000.0,339.149994,,,,,,,,,,,,,2771.0,2782.0,2771.0,2776.300049,0.0,2776.300049
1990-01-22,339.140015,339.959991,330.279999,330.380005,148380000.0,330.380005,,,,,,,,,,,,,2776.0,2777.0,2766.0,2771.699951,0.0,2771.699951
1990-01-23,330.380005,332.76001,328.670013,331.609985,179300000.0,331.609985,,,,,,,,,,,,,2771.0,2771.0,2745.0,2762.5,0.0,2762.5
1990-01-24,331.609985,331.709991,324.170013,330.26001,207830000.0,330.26001,,,,,,,,,,,,,2762.0,2762.0,2755.0,2756.399902,0.0,2756.399902
1990-01-25,330.26001,332.329987,325.329987,326.079987,172270000.0,326.079987,,,,,,,,,,,,,2756.0,2770.0,2732.0,2768.899902,0.0,2768.899902
1990-01-26,326.089996,328.579987,321.440002,325.799988,198190000.0,325.799988,,,,,,,,,,,,,,,,,,
1990-01-29,325.799988,327.309998,321.790009,325.200012,150770000.0,325.200012,,,,,,,,,,,,,,,,,,
1990-01-30,325.200012,325.730011,319.829987,322.980011,186030000.0,322.980011,,,,,,,,,,,,,2769.0,2774.0,2756.0,2760.800049,0.0,2760.800049
1990-01-31,322.980011,329.079987,322.980011,329.079987,189660000.0,329.079987,,,,,,,,,,,,,2760.0,2761.0,2748.0,2751.600098,0.0,2751.600098
1990-02-01,329.079987,329.859985,327.76001,328.790009,154580000.0,328.790009,,,,,,,,,,,,,2751.0,2767.0,2738.0,2738.199951,0.0,2738.199951
1990-02-02,328.790009,332.100006,328.089996,330.920013,164400000.0,330.920013,,,,,,,,,,,,,2737.0,2739.0,2697.0,2736.600098,0.0,2736.600098
1990-02-05,330.920013,332.160004,330.450012,331.850006,130950000.0,331.850006,,,,,,,,,,,,,2736.0,2758.0,2736.0,2756.600098,0.0,2756.600098
1990-02-06,331.850006,331.859985,328.200012,329.660004,134070000.0,329.660004,,,,,,,,,,,,,2756.0,2792.0,2756.0,2792.0,0.0,2792.0
1990-02-07,329.660004,333.76001,326.549988,333.75,186710000.0,333.75,,,,,,,,,,,,,2794.0,2844.800049,2793.0,2844.800049,0.0,2844.800049
1990-02-08,333.75,336.089996,332.0,332.959991,176240000.0,332.959991,,,,,,,,,,,,,2844.0,2910.0,2844.0,2903.800049,0.0,2903.800049
1990-02-09,333.019989,334.600006,332.410004,333.619995,146910000.0,333.619995,,,,,,,,,,,,,2906.0,2912.0,2879.0,2893.899902,0.0,2893.899902
1990-02-12,333.619995,333.619995,329.970001,330.079987,118390000.0,330.079987,,,,,,,,,,,,,2892.0,2900.0,2885.0,2894.699951,0.0,2894.699951
1990-02-13,330.079987,331.609985,327.920013,331.019989,144490000.0,331.019989,,,,,,,,,,,,,2894.0,2894.0,2851.0,2863.600098,0.0,2863.600098
1990-02-14,331.019989,333.200012,330.640015,332.01001,138530000.0,332.01001,,,,,,,,,,,,,2862.0,2882.0,2862.0,2870.399902,0.0,2870.399902
1990-02-15,332.01001,335.209991,331.609985,334.890015,174620000.0,334.890015,,,,,,,,,,,,,2872.0,2910.0,2870.0,2910.0,0.0,2910.0
1990-02-16,334.890015,335.640015,332.420013,332.720001,166840000.0,332.720001,,,,,,,,,,,,,2912.0,2959.0,2912.0,2939.300049,0.0,2939.300049
1990-02-19,,,,,,,,,,,,,,,,,,,2940.0,2968.0,2940.0,2968.0,0.0,2968.0
1990-02-20,332.720001,332.720001,326.26001,327.98999,147300000.0,327.98999,,,,,,,,,,,,,2968.0,2982.0,2959.0,2980.0,0.0,2980.0
1990-02-21,327.910004,328.170013,324.470001,327.670013,159240000.0,327.670013,,,,,,,,,,,,,2974.0,2974.0,2862.0,2862.300049,0.0,2862.300049
1990-02-22,327.670013,330.980011,325.700012,325.700012,184320000.0,325.700012,,,,,,,,,,,,,2862.0,2931.0,2862.0,2927.899902,0.0,2927.899902
1990-02-23,325.700012,326.149994,322.100006,324.149994,148490000.0,324.149994,,,,,,,,,,,,,2927.0,2927.0,2863.0,2894.300049,0.0,2894.300049
1990-02-26,324.160004,328.670013,323.980011,328.670013,148900000.0,328.670013,,,,,,,,,,,,,2881.0,2883.0,2838.0,2872.600098,0.0,2872.600098
1990-02-27,328.679993,331.940002,328.470001,330.26001,152590000.0,330.26001,,,,,,,,,,,,,2872.0,2932.600098,2872.0,2932.600098,0.0,2932.600098
1990-02-28,330.26001,333.480011,330.160004,331.890015,184400000.0,331.890015,,,,,,,,,,,,,2931.0,2955.0,2931.0,2952.0,0.0,2952.0
1990-03-01,331.890015,334.399994,331.079987,332.73999,157930000.0,332.73999,,,,,,,,,,,,,2951.0,2952.0,2928.0,2933.100098,0.0,2933.100098
1990-03-02,332.73999,335.540009,332.720001,335.540009,164330000.0,335.540009,,,,,,,,,,,,,2932.0,2942.0,2924.0,2937.0,0.0,2937.0
1990-03-05,335.540009,336.380005,333.48999,333.73999,140110000.0,333.73999,,,,,,,,,,,,,2937.0,2949.0,2925.0,2938.0,0.0,2938.0
1990-03-06,333.73999,337.929993,333.570007,337.929993,143640000.0,337.929993,,,,,,,,,,,,,2938.0,2941.0,2921.0,2933.0,0.0,2933.0
1990-03-07,337.929993,338.839996,336.329987,336.950012,163580000.0,336.950012,,,,,,,,,,,,,2933.0,2936.0,2925.0,2926.0,0.0,2926.0
1990-03-08,336.950012,340.660004,336.950012,340.269989,170900000.0,340.269989,,,,,,,,,,,,,2926.0,2927.0,2906.0,2915.0,0.0,2915.0
1990-03-09,340.119995,340.269989,336.839996,337.929993,150410000.0,337.929993,,,,,,,,,,,,,2916.0,2937.0,2912.0,2912.0,0.0,2912.0
1990-03-12,337.929993,339.079987,336.140015,338.670013,114790000.0,338.670013,,,,,,,,,,,,,2912.0,2913.0,2882.0,2892.0,0.0,2892.0
1990-03-13,338.670013,338.670013,335.359985,336.0,145440000.0,336.0,,,,,,,,,,,,,2892.0,2898.0,2877.0,2887.0,0.0,2887.0
1990-03-14,336.0,337.630005,334.929993,336.869995,145060000.0,336.869995,,,,,,,,,,,,,2885.0,2885.0,2873.0,2881.0,0.0,2881.0
1990-03-15,336.869995,338.910004,336.869995,338.070007,144410000.0,338.070007,,,,,,,,,,,,,2884.0,2907.0,2884.0,2892.0,0.0,2892.0
1990-03-16,338.070007,341.910004,338.070007,341.910004,222520000.0,341.910004,,,,,,,,,,,,,2893.0,2906.0,2869.0,2886.0,0.0,2886.0
1990-03-19,341.910004,343.76001,339.119995,343.529999,142300000.0,343.529999,,,,,,,,,,,,,2887.0,2903.0,2862.0,2871.0,0.0,2871.0
1990-03-20,343.529999,344.48999,340.869995,341.570007,177320000.0,341.570007,,,,,,,,,,,,,2871.0,2888.0,2870.0,2880.0,0.0,2880.0
1990-03-21,341.570007,342.339996,339.559998,339.73999,130990000.0,339.73999,,,,,,,,,,,,,2880.0,2932.0,2880.0,2926.0,0.0,2926.0
1990-03-22,339.73999,339.769989,333.619995,335.690002,175930000.0,335.690002,,,,,,,,,,,,,2926.0,2956.0,2913.0,2948.0,0.0,2948.0
